Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
v.ht,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
login-bank.org,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
windowshost404902.s3-ap-southeast-1.amazonaws.com,0,1,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
www-degelyehuda-org-il.filesusr.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
havanaturbahamas.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
docsharex-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
rust-giveaways.com,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
siteserversolutions.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
brawrds.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
ptn.co.id,0,1,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1
amazom.qhdcmw.rest,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
email.stickercanada.com,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
mestersuperwingskb1a.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
iw2b-cadastronovo.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
buildium.com.au,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
alicesecurity.ro,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
br622.teste.website,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
1drv.ms,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
afterward-qa.digitaladditive.io,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
encryptdrive.booogle.net,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
irs.gov.admin-mcas-gov.ms,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
gamalaser.ir,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
naouarmle.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
fb-recovery-help-100000012345986958191.ml,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
noreply-netelle.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1
secure300.inmotionhosting.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
mitrasinergisukses.com,0,1,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
americcovrescue.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mlcexpresstransportes.com.br,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
595618.selcdn.ru,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
s.yam.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
recapitulex.com,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
betasus111.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
danitraseoexperts.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
whtaiseoigcoolgoiuerlkjgodlaeg.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
drivingschoolglasgow.co.uk,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
westpaclimited.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
posta.sk.u1480692.cp.regruhosting.ru,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
sparkasse-scert.com,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
tooljerejin.airsite.co,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
lbcpzoanseguranet.sitegooe.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
creativecombat.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
y3s2ye.webwave.dev,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
parkfans.nl,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
sparkasse-sicherer-login.de,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
livecashsend.000webhostapp.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
claimmzmlbbz8.ga,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
shanestrailertraining.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
fedner.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
albel.intnet.mu,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
derlambank.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
secure.runescape.com-oc.ru,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
jeffreybcam.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
lnkd.in,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
4datasolution.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
visadpsgiftcard.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
bitferronort.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
lnstalam.eu,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bbfunding-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
xyysyndromepedia.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dexlerholdings.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
pancakeswap.betav2.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
1und1center.tumblr.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
gkjx168.com,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
46.196.247.35.bc.googleusercontent.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
650vm.app.link,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
valerianomacuri.github.io,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
estetika2z.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
forupsite.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
turbantours.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
206.189.85.218,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
eusa-lombo.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
jasonmaiolo.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
mail.easycoachltd.com:2096,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
youssef-gerges.github.io,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
gkstools.com,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
eservicebits.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
sunbeltmembers.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
bowmanconsultinggroup-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
prevencionvialbcpzonaseguras.esc-pons.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
abdcenter.rhinosme-stagging.com,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
zoho-validationserv.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
e-serviceparts.info,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
agri72.fr,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,1,1
ofertasonlinebiggs.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
extension.asue.am,0,1,1,3,0,0,0,0,1,0,1,1,1,0,1,0,1
omesqiwines.de,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
on-me-ro.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
natwest.secured-online-verify.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
ultimateseguri9.ultimatefreehost.in,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
outlook-microsoftlogin98uqwuuw8as.questionpro.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
brooksshoessingapore.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
0ddbdb7c8f4432481.temporary.link,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
svri-my-mtb.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
klmailing.info,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
thepoplars.ltd,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
online2banking.byethost6.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
quipianura.bg.it,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pruebaparami.hostfree.pw,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
m.es.runescape.com-ov.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
shatzadcqpkkmxtinvqpwsakrm-dot-gowa11111111.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
secure.runescape.com-ro.ru,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
pxlme.me,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
logonserveroutlookdotcomesignin.ams3.digitaloceanspaces.com,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
lfelelei.agilecrm.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
esgcommercialbrokers.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
pichinotificpin1.ihostfull.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
smcvd-casd.caoscod.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
mobsuemil.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
docsharex-authorize.firebaseapp.com,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
moj.aktiv.rs,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
emahajobs.com,0,0,0,3,0,0,0,0,1,0,1,1,0,0,1,0,1
fmpos.ucad.sn,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
designbold.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
blue-sniffer.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
asistente3505.sytes.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
rabofree.blogspot.com,0,0,0,2,0,0,1,0,1,0,1,1,0,0,1,0,1
skinpl.hostfree.pw,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
reset-billing-address.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bit.do,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
bacsituvan24h.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
pre-es-elearning-repsol.global-holdings.eu,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
dadagency.in,0,0,1,2,0,0,0,0,1,1,1,1,1,0,1,0,1
fghjr74rhudfguhtfguji.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
wellsfargo-help-center.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
unauthoriserecentdevice.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
slovenska-posta.co.sk.u1478897.cp.regruhosting.ru,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
admin.ipaoo.fr,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
ghoostheplain.byethost7.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
pbi.unsam.ac.id,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
downehouseschool-my.sharepoint.com,0,0,1,5,0,0,1,1,1,0,1,1,0,0,1,0,1
ultimatemotors.co.ke,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
virtual1dattss.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
greatmusica.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
s.yam.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
recoverinst.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
157.240.194.35,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bizlinktek.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
share-relations.de,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,0,1
etc1-nnelsai.yuejinshiye.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
clearstageconsulting.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
bangladesh-association.com,0,0,1,3,1,0,0,1,1,1,1,1,0,0,1,0,1
mobile.retrocafe.net.au,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
proprofs.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
teamgrouppcl-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
eo.is,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
spk-easycomfort.top,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
lmax89898.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
connecting-to-smtp-msonline-servers-tld.fra1.digitaloceanspaces.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
adsaccountbusinesscampaigncreditcoupon.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru,0,0,1,6,0,0,0,1,1,0,1,1,0,0,1,0,1
irs.gov-departements.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
jrcreformasemanutencao.com.br,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
growasiacapital.id,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
ellatinodigital.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
currently-attnet.weebly.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
mjayme9jdg9izxiymjnyza.filesusr.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
sitebuilder135844.dynadot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1
fr-europe564598-com.filesusr.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,1
pwpbzbyhpxjfaaufoeqzqpqmj.rockcoastclothing.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
outlook.b-cdn.net,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,1
464-hold-messages-3783838-release884.s3.us-west-002.backblazeb2.com,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
neobkq.com:443,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
ne7vwmh61fk.typeform.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
aeomencarndmsuocaroam.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
alkautsar.or.id,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,1
air-lccticket.xyz,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
bancaporinternet-netinterbankpe11.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
xj4og.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
sotly.me,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,0,1
norton-ultra.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
betasus331.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
scnsbc.careoed.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
greatmusica.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
s4flemon.z13.web.core.windows.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cpanel10wh.bkk1.cloud.z.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
exit-coin.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
hwzyw.csb.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hutoknepper.de,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
141.118.125.34.bc.googleusercontent.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
greatmusica.com,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
bankngaliciaa.ihostfull.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
61da8ae6.6u6566hrrthsh45.pages.dev,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
modularmovements-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
f6fr7.codesandbox.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
spikenow.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
krakenrums.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
services.runescape.com-oc.ru,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
jasonmaiolo.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
promexsv000.byethost7.com,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
confirmingpagesprivacypolicy.co.vu,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
638ca12d-ba2f-451c-8418-faf56b7de7ff.htmlcomponentservice.com,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
floorsdirectltd.co.uk,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
faceb00k.thrillsnation.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
mobiledesbloqueio.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
human-detector-irs.run-us-west2.goorm.io,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
posdiepay.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
des.camellaschool.edu.ph,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
goo.su,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
yastatic.net,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
elektroonline.pl,0,1,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
sharefiles.app.link,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
kh3wfp6f.easy.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
47.89.152.194,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
test1.cognizantdev.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
site-4403463-3995-6112.mystrikingly.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
factoryrider.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
kovolem.cz,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
axttvma1nxxtpm.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
auth-webmailakeonetcom.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
tiny.one,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
ic-cite.ulm.ac.id,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
domy-serramenti.it,0,0,1,5,0,0,0,1,1,1,1,1,0,0,1,0,1
asgard-ampqy.run-us-west2.goorm.io,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
pancakeswaip.finance,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
olx-order.pl-id89096441.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
blog.olx.pl.fastpayments.biz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
olivergency-ukk.ga,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
jms-ibs.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
page-appeal-unpublish1253631.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
sparkasse-pushsystem.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
jabezrealtyservices.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
fbcom-dag3mc9d7.streamsteam.ca,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
equitydwellings.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docsharex-authorize.firebaseapp.com,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1
abdcenter.rhinosme-stagging.com,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1
wkazisan.github.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
jasonmaiolo.com,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1
fbcom-pwtdp8c3i.streamsteam.ca,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
benotea.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
unef.edu.br,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1
caracasmateriais.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
xjmr7.mjt.lu,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
urlday.cc,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
chat-whatasqp.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
unisonsouthayr.org.uk,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
forupsite.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
areueaom.06k315.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
31.13.71.1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
switch.com.kw,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
ww2.activartusoperacionesenlinea.zonasegurabeta.com.pe.vegam.co,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
mabp.s-fr.net,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1
fbcom-cq1nduup95.streamsteam.ca,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
purgerdivulsed.info,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
exodus-staking.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
klveiculosmontealto.com.br,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
suitsandfits.com.pk,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
pemersatu-bangsaa-18plus.duckdns.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
solutionfun.services,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
abcarmsk.ru,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
umconnectumt-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,0,0,1,0,1
my-site219.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
btconnectdacsdesrf.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
gruoup-whatsapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
app.box.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
wxcefappmobile.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
